ID,标题,类型,分数,实际分数,总人数,0星(短),1星(短),2星(短),3星(短),4星(短),5星(短),平均(短),人数(短),0星(长),1星(长),2星(长),3星(长),4星(长),5星(长),平均(长),人数(长)
1281,蓝龙,番剧,9.6,9.682119205298013,151,0,2,2,1,7,136,9.68918918918919,148,0,0,0,0,1,2,9.333333333333334,3
1287,星界死者之书,番剧,8.4,8.186046511627907,43,0,3,3,4,10,22,8.142857142857142,42,0,0,0,0,0,1,10.0,1
1289,钢铁神吉克,番剧,9.2,9.435897435897436,39,0,0,0,2,7,30,9.435897435897436,39,0,0,0,0,0,0,0,0
1293,幸运星,番剧,9.9,9.946531539402411,5723,0,10,3,14,75,5579,9.946488294314381,5681,0,0,0,0,1,41,9.952380952380953,42
1295,地球防卫少年,番剧,9.1,9.100591715976332,338,0,4,7,20,65,224,9.1125,320,0,0,0,2,6,10,8.88888888888889,18
1299,彩云国物语,番剧,9.6,9.79064587973274,449,0,1,1,6,23,407,9.808219178082192,438,0,0,1,1,0,9,9.090909090909092,11
1300,彩云国物语 第二季,番剧,9.5,9.838926174496644,149,0,0,0,1,9,134,9.847222222222221,144,0,0,0,0,1,4,9.6,5
1302,SOLA,番剧,9.4,9.541041482789055,1133,0,7,11,24,131,911,9.55719557195572,1084,0,0,0,4,12,33,9.183673469387756,49
1308,小女神花铃,番剧,9.7,9.83596214511041,317,0,0,0,4,18,295,9.83596214511041,317,0,0,0,0,0,0,0,0
1309,钢铁三国志,番剧,8.1,9.0,36,0,1,0,4,6,24,8.971428571428572,35,0,0,0,0,0,1,10.0,1
1314,悲惨世界 少女珂赛特,番剧,9.8,9.862928348909657,321,0,2,0,1,12,300,9.86031746031746,315,0,0,0,0,0,6,10.0,6
1315,校园理想乡 学美向前冲！,番剧,9.7,9.81547619047619,336,0,2,0,3,16,307,9.817073170731707,328,0,0,0,0,1,7,9.75,8
1322,月面兔兵器米娜,番剧,9.0,9.454545454545455,44,0,0,1,1,7,35,9.454545454545455,44,0,0,0,0,0,0,0,0
1323,新勇者莱汀,番剧,8.8,9.08108108108108,37,0,0,1,1,9,25,9.222222222222221,36,0,0,1,0,0,0,4.0,1
1329,神灵狩,番剧,8.9,8.901408450704226,71,0,0,0,9,18,39,8.909090909090908,66,0,0,0,0,3,2,8.8,5
1330,紫音之王,番剧,9.4,9.476190476190476,42,0,0,1,0,7,33,9.512195121951219,41,0,0,0,0,1,0,8.0,1
1331,魔人侦探食脑奈罗,番剧,9.5,9.569721115537849,251,0,1,2,4,26,211,9.639344262295081,244,0,1,0,2,2,2,7.142857142857143,7
1332,出租魔法使,番剧,8.9,8.958677685950413,121,0,3,4,6,24,81,8.983050847457626,118,0,0,0,1,1,1,8.0,3
1333,龙鸣,番剧,5.1,5.296943231441048,458,0,201,39,42,57,115,5.3215859030837,454,0,3,1,0,0,0,2.5,4
1335,BLUE DROP 天使们的戏曲,番剧,9.3,9.737373737373737,99,0,0,0,3,6,86,9.74736842105263,95,0,0,0,0,1,3,9.5,4
1338,MYSELF;YOURSELF,番剧,9.4,9.518032786885247,610,0,7,3,13,78,485,9.518771331058021,586,0,0,0,1,4,19,9.5,24
1340,逮捕令 第一季,番剧,9.7,9.812865497076023,171,0,0,1,2,8,158,9.822485207100591,169,0,0,0,0,1,1,9.0,2
1341,逮捕令 第二季,番剧,8.8,9.321428571428571,56,0,0,1,2,12,40,9.309090909090909,55,0,0,0,0,0,1,10.0,1
1342,逮捕令 全速前进,番剧,9.0,9.23076923076923,39,0,2,0,1,5,31,9.23076923076923,39,0,0,0,0,0,0,0,0
1343,逮捕令 OVA,番剧,9.5,9.619047619047619,21,0,0,1,0,1,19,9.619047619047619,21,0,0,0,0,0,0,0,0
1344,素描簿,番剧,9.6,9.815384615384616,130,0,0,1,1,7,120,9.813953488372093,129,0,0,0,0,0,1,10.0,1
1346,暗夜魔法使,番剧,8.7,8.901960784313726,51,0,1,0,5,14,31,8.901960784313726,51,0,0,0,0,0,0,0,0
1348,MAPLESTORY,番剧,9.4,9.728813559322035,59,0,1,0,0,4,54,9.728813559322035,59,0,0,0,0,0,0,0,0
1349,物怪,番剧,9.5,9.887323943661972,71,0,0,0,0,4,64,9.882352941176471,68,0,0,0,0,0,3,10.0,3
1359,永生之酒,番剧,9.7,9.851600985221674,3248,0,12,4,17,134,3030,9.857366280888332,3197,0,0,1,2,6,42,9.490196078431373,51
1366,天翔少女,番剧,9.1,9.307692307692308,52,0,1,2,0,4,43,9.44,50,0,0,0,2,0,0,6.0,2
1371,僵尸借贷,番剧,9.4,9.589147286821705,258,0,2,0,8,28,217,9.592156862745098,255,0,0,0,0,1,2,9.333333333333334,3
1375,KANON / 雪之少女（京都版）,番剧,9.8,9.860595840359753,1779,0,2,3,8,82,1637,9.867205542725173,1732,0,0,0,2,5,40,9.617021276595745,47
1376,家庭教师HITMAN REBORN!,番剧,9.9,9.941391495065188,16414,0,32,12,42,201,15856,9.944372173697579,16143,0,1,1,7,11,251,9.763837638376383,271
1382,NANA,番剧,9.7,9.846654275092936,2152,0,13,1,19,65,1969,9.847121432027093,2067,0,0,0,2,3,80,9.83529411764706,85
